Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1196041;2НДФЛ;Ремонт;1;0.58;женский;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196061;Форма банка (без печати работодателя);Ремонт;0;0.5;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;135;32;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.075;0;0;0;0;0.1764705882;4;13;222;17;1;1;6;72;1;0;0;0;0;0;0
1;1196081;Поступление зарплаты на счет;Ремонт;1;0.38;женский;0;0;высшее;специалист;>250;0;6;27;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.3888888889;0;0;0;0;0;0;4;22;4;0;0;5;63;1;1;1;0;0;0;0
1;1196101;Форма банка (без печати работодателя);Ремонт;1;0.42;мужской;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196121;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;0;0;высшее;менеджер среднего звена;< 50;0;201;37;Торговля;ООО;женат / замужем;5;2;1;0;0;0.0232067511;0;2;2;1;0.6470588235;11;6;463;17;3;0;0;79;1;0;0;0;0;0;0
1;1196141;2НДФЛ;Покупка автомобиля;1;0.32;мужской;0;0;высшее;торговый представитель;>250;0;10;32;Торговля;ООО;женат / замужем;1;0;0;0;0;0.2947368421;0;1;0;0;0.125;1;7;67;8;0;0;3;93;1;1;1;1;1;0;0
1;1196161;Поступление зарплаты на счет;Ремонт;1;0.16;мужской;0;0;высшее;менеджер среднего звена;>250;0;183;55;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196181;Форма банка (без печати работодателя);Отпуск;1;0.43;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;21;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196201;Свободная форма с печатью работодателя;Ремонт;1;0.52;женский;1;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196221;Свободная форма с печатью работодателя;Ремонт;1;0.58;мужской;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196241;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;рабочий;>250;0;118;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196261;Свободная форма с печатью работодателя;Ремонт;1;0.43;женский;0;0;высшее;специалист;>250;0;57;34;Торговля;ООО;разведен / разведена;4;4;4;4;2;0.0153846154;1;0;0;0;0.6666666667;2;1;128;3;1;0;41;68;1;0;0;0;0;0;0
1;1196281;Форма банка (без печати работодателя);Ремонт;0;0.25;мужской;0;0;высшее;рабочий;>250;0;154;42;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196301;2НДФЛ;Ремонт;1;0.56;женский;0;0;высшее;специалист;>250;1;8;26;Торговля;ОАО;женат / замужем;1;1;1;0;0;0.007751938;0;0;0;0;0.2;2;8;128;10;0;0;12;69;1;0;0;0;0;0;0
1;1196321;2НДФЛ;Покупка недвижимости/ строительство;0;0.55;женский;0;0;высшее;менеджер среднего звена;>250;0;51;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196341;2НДФЛ;Покупка мебели;1;0.49;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196361;Форма банка (без печати работодателя);Ремонт;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196381;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;2;0;среднее;вспомогательный персонал;>250;0;29;26;Торговля;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;2;0;5;2;0;0;8;10;0;0;0;0;0;0;0
1;1196401;Поступление зарплаты на счет;Ремонт;0;0.46;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196421;2НДФЛ;Покупка автомобиля;1;0.49;мужской;2;0;высшее;менеджер среднего звена;>250;0;39;27;Другое;ЗАО;женат / замужем;3;2;1;1;1;0.0125;0;0;0;0;0.5714285714;4;3;79;7;3;0;8;29;1;0;0;0;0;0;0
1;1196441;Поступление зарплаты на счет;Ремонт;0;0.3;женский;2;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;13;39;Торговля;ООО;женат / замужем;2;2;2;2;0;0.2;0;0;0;0;0.5;2;2;44;4;1;0;14;34;1;0;0;0;0;0;0
1;1196461;Форма банка (без печати работодателя);Лечение;1;0.38;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196481;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;высшее;менеджер среднего звена;>250;0;29;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196501;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;60;40;Торговля;ООО;гражданский брак;1;1;1;1;0;0.0133333333;0;1;0;0;0.5;4;4;148;8;2;2;4;77;1;0;0;0;0;0;0
1;1196521;Форма банка (без печати работодателя);Ремонт;0;0.14;мужской;0;0;высшее;менеджер высшего звена;< 50;0;168;53;Торговля;ООО;женат / замужем;4;3;3;3;1;0.0254237288;0;0;0;0;0;0;7;115;7;0;5;25;86;1;0;0;0;0;0;0
1;1196541;Форма банка (без печати работодателя);Ремонт;1;0.34;женский;2;0;среднее-специальное;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196561;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;1;27;37;Торговля;ОАО;повторный брак;1;1;0;0;0;0.04;0;3;1;1;0.2666666667;4;11;96;15;3;4;1;87;1;1;0;0;0;0;0
1;1196581;Форма банка (без печати работодателя);Ремонт;0;0.43;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;49;39;Торговля;Государственное предприятие;женат / замужем;3;2;2;1;1;0.0164835165;1;1;0;0;0.4090909091;9;13;179;22;4;0;5;90;1;0;0;0;0;0;0
1;1196601;2НДФЛ;Ремонт;1;0.56;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;8;28;Торговля;ЗАО;женат / замужем;2;2;2;2;2;0;0;0;0;0;0;0;2;13;2;0;0;6;19;0;0;0;0;0;0;0
1;1196621;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;мужской;0;0;высшее;менеджер по продажам;>250;0;6;24;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.2083333333;0;0;0;0;1;2;0;19;2;1;0;20;20;1;0;0;0;0;0;0
1;1196641;Форма банка (без печати работодателя);Ремонт;0;0.39;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;38;27;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0461538462;0;0;0;0;1;3;0;62;3;1;0;16;33;1;0;0;0;0;0;0
1;1196661;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;30;Торговля;ООО;женат / замужем;4;3;1;1;1;0.0310880829;0;1;1;0;0.6666666667;8;4;187;12;2;0;2;80;1;0;0;0;0;0;0
1;1196681;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.31;мужской;0;0;среднее-специальное;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196701;Форма банка (без печати работодателя);Другое;1;0.45;мужской;0;0;среднее-специальное;специалист;>250;0;147;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196721;2НДФЛ;Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196741;Поступление зарплаты на счет;Ремонт;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;21;29;Торговля;ООО;женат / замужем;2;1;1;1;0;0;0;0;0;0;0.3333333333;3;6;164;9;2;0;9;82;0;0;0;0;0;0;0
1;1196761;Свободная форма с печатью работодателя;Ремонт;0;0.57;женский;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196781;Форма банка (без печати работодателя);Ремонт;1;0.56;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;90;39;Торговля;ООО;холост / не замужем;5;3;1;1;1;0.0067114094;0;1;1;0;0.5;5;5;148;10;4;3;2;98;1;0;0;0;0;0;0
1;1196801;2НДФЛ;Ремонт;0;0.51;женский;0;0;второе высшее;специалист;>250;3;15;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196821;Поступление зарплаты на счет;Ремонт;0;0.26;женский;2;0;высшее;вспомогательный персонал;>250;0;61;43;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0.4;2;3;90;5;1;0;28;77;0;0;0;0;0;0;0
1;1196841;Поступление зарплаты на счет;Ремонт;0;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;87;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196861;Форма банка (без печати работодателя);Ремонт;1;0.46;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;40;31;Торговля;Индивидуальный предприниматель;женат / замужем;4;4;3;3;3;0.0098039216;1;2;0;0;0.5454545455;7;4;101;11;5;0;5;36;1;0;0;0;0;0;0
1;1196881;Поступление зарплаты на счет;Ремонт;0;0.32;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;33;28;Другое;ООО;женат / замужем;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1;1196901;2НДФЛ;Покупка автомобиля;0;0.44;мужской;0;0;высшее;специалист;>250;0;61;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196921;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;15;28;Торговля;ООО;женат / замужем;4;3;1;1;1;0.0273972603;0;3;0;0;0.6;6;4;71;10;3;0;2;18;1;0;0;0;0;0;0
1;1196941;Форма банка (без печати работодателя);Ремонт;1;0.27;женский;0;0;среднее-специальное;рабочий;>250;0;311;44;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196961;2НДФЛ;Ремонт;1;0.59;мужской;1;0;высшее;вспомогательный персонал;>250;0;149;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1196981;2НДФЛ;Ремонт;1;;женский;0;0;высшее;другое;;0;13;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197001;2НДФЛ;Ремонт;1;0.53;мужской;0;0;высшее;специалист;>250;1;79;32;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197021;2НДФЛ;Покупка автомобиля;0;0.18;мужской;2;0;высшее;менеджер среднего звена;>250;3;88;39;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197041;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;среднее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197061;Свободная форма с печатью работодателя;Ремонт;1;0.44;женский;1;0;высшее;вспомогательный персонал;< 50;0;8;43;Другое;ООО;холост / не замужем;2;2;0;0;0;0.0212765957;0;1;1;1;0.25;3;9;92;12;2;0;1;83;1;0;0;0;0;0;0
1;1197081;2НДФЛ;Ремонт;1;0.59;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;94;34;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;1;4;1;0;0;100;100;0;0;0;0;0;0;0
1;1197101;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;22;25;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197121;Поступление зарплаты на счет;Ремонт;1;0.24;мужской;0;0;высшее;вспомогательный персонал;>250;1;173;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197141;2НДФЛ;Покупка автомобиля;1;0.39;мужской;1;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197161;2НДФЛ;Покупка автомобиля;0;0.52;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197181;2НДФЛ;Ремонт;0;;женский;0;0;высшее;другое;;0;74;36;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197201;2НДФЛ;Ремонт;1;0.49;женский;2;0;высшее;вспомогательный персонал;>250;0;6;32;Торговля;ООО;повторный брак;3;2;0;0;0;0;0;0;0;0;1;1;0;9;1;0;0;13;13;0;0;0;0;0;0;0
1;1197221;Поступление зарплаты на счет;Ремонт;1;0.2;женский;0;0;высшее;менеджер среднего звена;>250;0;182;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197241;Форма банка (без печати работодателя);Ремонт;0;0.25;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;180;47;Другое;ООО;женат / замужем;7;6;5;4;1;0.0105820106;1;2;1;1;0.5714285714;5;2;187;7;3;1;0;90;1;0;0;0;0;0;0
1;1197261;Поступление зарплаты на счет;Обучение;1;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197281;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;35;25;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197301;Поступление зарплаты на счет;Покупка автомобиля;0;0.36;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;7;26;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1176470588;0;1;0;0;0.5;1;1;15;2;0;0;5;12;1;0;0;0;0;0;0
1;1197321;Поступление зарплаты на счет;Ремонт;1;0.21;мужской;0;0;среднее-специальное;специалист;>250;0;122;45;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197341;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;1;0;среднее-специальное;рабочий;>250;0;37;53;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197361;2НДФЛ;Ремонт;1;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;335;58;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197381;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.49;женский;0;0;высшее;менеджер высшего звена;< 50;0;161;49;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0.0064516129;0;0;0;0;0.4;4;6;154;10;1;2;6;75;1;0;0;0;0;0;0
1;1197401;Свободная форма с печатью работодателя;Другое;0;0.23;мужской;0;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197421;Форма банка (без печати работодателя);Ремонт;1;0.34;мужской;0;0;высшее;менеджер среднего звена;>250;0;74;54;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197441;Поступление зарплаты на счет;Ремонт;1;0.18;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;44;28;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197461;Поступление зарплаты на счет;Ремонт;0;0.25;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;60;40;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0.4;2;3;62;5;1;0;18;77;0;0;0;0;0;0;0
1;1197481;Форма банка (без печати работодателя);Ремонт;0;0.28;мужской;1;0;высшее;менеджер среднего звена;< 50;0;187;47;Торговля;ЗАО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0;0;3;40;3;0;2;20;69;0;0;0;0;0;0;0
1;1197501;;Покупка автомобиля;0;;женский;0;0;Высшее/Второе высшее/Ученая степень;другое;;0;7;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197521;Поступление зарплаты на счет;Ремонт;0;0.38;женский;0;0;среднее;вспомогательный персонал;>250;0;199;52;Другое;Государственное предприятие;женат / замужем;3;3;1;1;1;0.3571428571;0;2;1;1;0.4;4;6;126;10;4;2;1;134;1;1;1;1;0;0;0
1;1197541;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;34;47;Другое;ООО;холост / не замужем;2;2;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1197561;Поступление зарплаты на счет;Покупка автомобиля;0;0.22;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197581;Поступление зарплаты на счет;Ремонт;0;0.37;мужской;3;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197601;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;48;26;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;1;2;0;21;2;1;0;13;13;0;0;0;0;0;0;0
1;1197621;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197641;2НДФЛ;Ремонт;1;0.37;мужской;0;0;высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197661;Поступление зарплаты на счет;Обучение;1;0.15;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197681;Поступление зарплаты на счет;Ремонт;1;0.45;женский;0;0;высшее;специалист;>250;0;17;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0.012195122;1;0;0;0;0;0;8;81;8;0;0;20;96;1;0;0;0;0;0;0
1;1197701;Форма банка (без печати работодателя);Ремонт;1;0.53;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197721;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;0;47;33;Торговля;ООО;женат / замужем;2;2;2;0;0;0.0093457944;0;0;0;0;0.8;4;1;106;5;1;1;12;40;1;0;0;0;0;0;0
1;1197741;2НДФЛ;Ремонт;1;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;71;39;Информационные технологии;ЗАО;женат / замужем;3;3;1;1;1;0.0206185567;0;2;0;0;0.4285714286;6;8;190;14;2;1;5;103;1;0;0;0;0;0;0
1;1197761;Форма банка (без печати работодателя);Ремонт;0;0.17;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;123;43;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197781;Поступление зарплаты на счет;Ремонт;1;0.17;мужской;1;0;высшее;специалист;>250;0;77;29;Информационные технологии;ЗАО;женат / замужем;1;1;1;0;0;0;1;1;0;0;0.0555555556;1;17;181;18;1;0;4;77;0;0;0;0;0;0;0
1;1197801;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.5;мужской;0;0;высшее;торговый представитель;>250;0;14;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197821;2НДФЛ;Ремонт;0;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;22;52;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197841;2НДФЛ;Ремонт;1;0.43;женский;0;0;высшее;вспомогательный персонал;>250;0;64;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197861;Форма банка (без печати работодателя);Ремонт;1;0.07;женский;0;0;высшее;специалист;>250;0;104;37;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;7;81;7;0;2;29;83;0;0;0;0;0;0;0
1;1197881;2НДФЛ;Ремонт;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;93;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197901;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;23;39;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0512820513;0;0;0;0;0.2;1;4;37;5;0;0;8;84;1;0;0;0;0;0;0
1;1197921;2НДФЛ;Покупка недвижимости/ строительство;1;0.4;мужской;2;0;среднее-специальное;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197941;Форма банка (без печати работодателя);Покупка автомобиля;1;0.28;мужской;0;0;незаконченное высшее;специалист;>250;0;66;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197961;Форма банка (без печати работодателя);Ремонт;0;0.48;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1197981;Форма банка (без печати работодателя);Покупка мебели;1;0.22;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198001;2НДФЛ;Ремонт;1;0.59;женский;0;0;среднее;рабочий;>250;0;130;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198021;Поступление зарплаты на счет;Ремонт;0;0.58;мужской;0;0;высшее;специалист;>250;0;11;25;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;13;1;0;0;23;23;0;0;0;0;0;0;0
1;1198041;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;46;46;Другое;ООО;женат / замужем;1;1;0;0;0;0.025;0;0;0;0;0.4444444444;4;5;156;9;2;1;20;107;1;0;0;0;0;0;0
1;1198061;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.38;мужской;1;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198081;Форма банка (без печати работодателя);Ремонт;0;0.19;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198101;Форма банка (без печати работодателя);Ремонт;0;0.29;женский;0;0;высшее;вспомогательный персонал;>250;0;49;41;Торговля;ООО;гражданский брак;2;1;0;0;0;0;1;1;1;0;0.4285714286;3;4;60;7;2;1;2;67;0;0;0;0;0;0;0
1;1198121;Форма банка (без печати работодателя);Ремонт;1;0.48;женский;2;0;высшее;специалист;< 50;0;83;41;Торговля;ООО;женат / замужем;0;0;0;0;0;0.4730538922;0;0;0;0;0.4;4;6;88;10;1;1;8;90;1;1;1;1;0;0;1
1;1198141;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198161;Форма банка (без печати работодателя);Ремонт;0;0.58;мужской;2;0;второе высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198181;Форма банка (без печати работодателя);Отпуск;0;0.12;мужской;0;0;высшее;менеджер среднего звена;>250;0;19;28;Торговля;ООО;женат / замужем;1;1;1;1;1;0.3289473684;0;0;0;0;0.3333333333;3;6;102;9;2;0;20;74;1;1;1;1;0;0;0
1;1198201;Поступление зарплаты на счет;Ремонт;1;0.38;мужской;0;0;высшее;рабочий;>250;0;15;26;Торговля;ООО;женат / замужем;2;0;0;0;0;0.03125;0;2;0;0;0.6;3;2;31;5;2;0;3;16;1;0;0;0;0;0;0
1;1198221;2НДФЛ;Ремонт;0;0.17;женский;2;0;высшее;торговый представитель;>250;0;59;35;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0714285714;0;0;0;0;0.5;1;1;13;2;0;1;15;15;1;0;0;0;0;0;0
1;1198241;Свободная форма с печатью работодателя;Ремонт;1;0.54;мужской;3;0;высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198261;Форма банка (без печати работодателя);Покупка мебели;1;0.24;мужской;1;0;высшее;вспомогательный персонал;< 50;0;22;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198281;Поступление зарплаты на счет;Покупка автомобиля;0;0.2;женский;0;0;высшее;менеджер среднего звена;>250;0;44;23;Торговля;ЗАО;холост / не замужем;2;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;2;2;0;0;0;0;0;0;0
1;1198301;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.21;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198321;2НДФЛ;Ремонт;1;0.24;женский;1;0;незаконченное высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198341;Форма банка (без печати работодателя);Ремонт;0;0.4;женский;0;0;высшее;менеджер по продажам;>250;0;14;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198361;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.54;мужской;1;0;высшее;специалист;>250;0;66;39;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1198381;Поступление зарплаты на счет;Ремонт;1;0.36;женский;0;0;высшее;вспомогательный персонал;>250;0;20;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198401;2НДФЛ;Ремонт;1;0.37;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;172;46;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198421;Форма банка (без печати работодателя);Ремонт;1;0.32;женский;0;0;высшее;рабочий;>250;0;118;45;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198441;Поступление зарплаты на счет;Ремонт;1;0.22;мужской;0;0;высшее;рабочий;>250;0;16;50;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198461;Форма банка (без печати работодателя);Ремонт;0;0.28;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198481;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
